# time  ID  size  fromHost  toHost  TTL  isResponse
23927.0000 M3407 1049299 c118 gangs0 100 N 
23933.0000 M3408 385949 w191 gangs8 100 N 
23938.0000 M3409 618621 p42 gangs2 100 N 
23947.0000 M3410 1281191 c139 gangs11 100 N 
23955.0000 M3411 496403 c86 gangs10 100 N 
23964.0000 M3412 908385 p4 gangs1 100 N 
23973.0000 M3413 1764076 w140 gangs0 100 N 
23982.0000 M3414 1652577 w154 gangs0 100 N 
23987.0000 M3415 298566 c135 gangs6 100 N 
23996.0000 M3416 1137462 p69 gangs3 100 N 
24005.0000 M3417 1003967 w148 gangs3 100 N 
24013.0000 M3418 230618 c117 gangs3 100 N 
24022.0000 M3419 1880076 p38 gangs8 100 N 
24028.0000 M3420 1479689 w148 gangs10 100 N 
24035.0000 M3421 399776 c77 gangs0 100 N 
24040.0000 M3422 1089825 c89 gangs8 100 N 
24049.0000 M3423 306706 p56 gangs9 100 N 
24057.0000 M3424 1945691 w201 gangs11 100 N 
24065.0000 M3425 1794547 c72 gangs4 100 N 
24072.0000 M3426 1647744 w187 gangs5 100 N 
24079.0000 M3427 1247857 w177 gangs1 100 N 
24088.0000 M3428 1194582 p24 gangs2 100 N 
24096.0000 M3429 37085 p7 gangs4 100 N 
24101.0000 M3430 1585232 c105 gangs2 100 N 
24106.0000 M3431 1446078 p37 gangs9 100 N 
24115.0000 M3432 1347374 w141 gangs4 100 N 
24123.0000 M3433 249941 w161 gangs6 100 N 
24129.0000 M3434 873535 w143 gangs2 100 N 
24134.0000 M3435 1031750 p38 gangs6 100 N 
24139.0000 M3436 712595 p23 gangs1 100 N 
24145.0000 M3437 1632061 c112 gangs8 100 N 
24154.0000 M3438 968669 w145 gangs0 100 N 
24160.0000 M3439 264853 p54 gangs2 100 N 
24169.0000 M3440 329028 w191 gangs11 100 N 
24176.0000 M3441 1859421 p22 gangs5 100 N 
24181.0000 M3442 650925 c70 gangs3 100 N 
24188.0000 M3443 445379 p19 gangs8 100 N 
24195.0000 M3444 1578997 p36 gangs2 100 N 
24201.0000 M3445 1840317 w171 gangs7 100 N 
24207.0000 M3446 371976 c97 gangs11 100 N 
24216.0000 M3447 51387 p3 gangs7 100 N 
24225.0000 M3448 1534922 c133 gangs9 100 N 
24230.0000 M3449 191684 c102 gangs0 100 N 
24239.0000 M3450 562388 w169 gangs5 100 N 
24247.0000 M3451 1969738 c108 gangs0 100 N 
24256.0000 M3452 832452 c89 gangs5 100 N 
24261.0000 M3453 1701113 p67 gangs9 100 N 
24270.0000 M3454 1247874 p60 gangs10 100 N 
24278.0000 M3455 1377824 w156 gangs9 100 N 
24285.0000 M3456 1945009 w200 gangs10 100 N 
24290.0000 M3457 1891588 c92 gangs5 100 N 
24297.0000 M3458 1376717 c95 gangs1 100 N 
24303.0000 M3459 1036990 c86 gangs6 100 N 
24311.0000 M3460 1341906 c124 gangs11 100 N 
24318.0000 M3461 904298 p51 gangs1 100 N 
24326.0000 M3462 1363495 w159 gangs11 100 N 
24332.0000 M3463 1616996 w175 gangs7 100 N 
24338.0000 M3464 1448796 w167 gangs7 100 N 
24347.0000 M3465 405420 w168 gangs0 100 N 
24355.0000 M3466 1638558 c116 gangs8 100 N 
24360.0000 M3467 70053 w171 gangs8 100 N 
24368.0000 M3468 1108296 w182 gangs9 100 N 
24374.0000 M3469 1641963 p32 gangs10 100 N 
24383.0000 M3470 915148 c104 gangs8 100 N 
24392.0000 M3471 1667857 c107 gangs8 100 N 
24398.0000 M3472 1902766 w204 gangs7 100 N 
24403.0000 M3473 1580874 w206 gangs1 100 N 
24410.0000 M3474 266390 c118 gangs11 100 N 
24417.0000 M3475 123014 w153 gangs1 100 N 
24425.0000 M3476 67213 c117 gangs0 100 N 
24431.0000 M3477 1153191 w174 gangs6 100 N 
24439.0000 M3478 1373259 w172 gangs10 100 N 
24445.0000 M3479 539723 p49 gangs6 100 N 
24452.0000 M3480 651415 w161 gangs9 100 N 
24460.0000 M3481 1281574 w199 gangs4 100 N 
24468.0000 M3482 356053 p68 gangs0 100 N 
24476.0000 M3483 33411 w156 gangs8 100 N 
24484.0000 M3484 1754176 c130 gangs11 100 N 
24493.0000 M3485 530724 c103 gangs7 100 N 
24498.0000 M3486 1121660 w192 gangs9 100 N 
24505.0000 M3487 145571 p41 gangs11 100 N 
24512.0000 M3488 108358 w196 gangs3 100 N 
24520.0000 M3489 1032565 w140 gangs9 100 N 
24525.0000 M3490 1505846 p65 gangs2 100 N 
24531.0000 M3491 997015 p4 gangs9 100 N 
24537.0000 M3492 572226 c81 gangs10 100 N 
24546.0000 M3493 883459 w158 gangs11 100 N 
24552.0000 M3494 1849244 w144 gangs9 100 N 
24557.0000 M3495 672135 p17 gangs8 100 N 
24562.0000 M3496 372293 w196 gangs0 100 N 
24571.0000 M3497 1698003 w192 gangs10 100 N 
24580.0000 M3498 978415 c74 gangs4 100 N 
24586.0000 M3499 1470161 c95 gangs4 100 N 
24593.0000 M3500 31751 c127 gangs1 100 N 
24598.0000 M3501 1771901 c74 gangs5 100 N 
24606.0000 M3502 1222744 p8 gangs3 100 N 
24611.0000 M3503 1702683 c114 gangs7 100 N 
24618.0000 M3504 1847441 c123 gangs3 100 N 
24627.0000 M3505 1707528 p41 gangs2 100 N 
24636.0000 M3506 1952509 w207 gangs11 100 N 
24642.0000 M3507 500103 c80 gangs10 100 N 
24649.0000 M3508 1200651 w155 gangs11 100 N 
24658.0000 M3509 1355023 w140 gangs5 100 N 
24665.0000 M3510 108488 c86 gangs5 100 N 
24671.0000 M3511 1657179 w190 gangs2 100 N 
24680.0000 M3512 1659561 p24 gangs6 100 N 
24685.0000 M3513 1491995 c132 gangs1 100 N 
24693.0000 M3514 767834 w160 gangs3 100 N 
24699.0000 M3515 362915 c70 gangs5 100 N 
24705.0000 M3516 1722719 p20 gangs11 100 N 
24714.0000 M3517 1558878 w155 gangs6 100 N 
24723.0000 M3518 682701 w203 gangs9 100 N 
24731.0000 M3519 666773 c118 gangs0 100 N 
24737.0000 M3520 863428 p27 gangs3 100 N 
24746.0000 M3521 862017 p26 gangs0 100 N 
24751.0000 M3522 1441600 w143 gangs9 100 N 
24760.0000 M3523 474025 c136 gangs4 100 N 
24768.0000 M3524 473571 w170 gangs5 100 N 
24775.0000 M3525 1391467 c71 gangs2 100 N 
24784.0000 M3526 1044373 p49 gangs2 100 N 
24793.0000 M3527 1911139 w161 gangs4 100 N 
24801.0000 M3528 1898909 p52 gangs5 100 N 
24810.0000 M3529 1470567 w149 gangs7 100 N 
24818.0000 M3530 319197 w172 gangs7 100 N 
24827.0000 M3531 359743 c73 gangs9 100 N 
24835.0000 M3532 130219 c72 gangs9 100 N 
24840.0000 M3533 956288 c130 gangs7 100 N 
24845.0000 M3534 1256579 w204 gangs5 100 N 
24853.0000 M3535 137502 w145 gangs3 100 N 
24858.0000 M3536 61937 p66 gangs8 100 N 
24865.0000 M3537 1866203 c75 gangs7 100 N 
24871.0000 M3538 411638 w160 gangs2 100 N 
24878.0000 M3539 837659 p30 gangs9 100 N 
24884.0000 M3540 777548 c131 gangs10 100 N 
24890.0000 M3541 818120 c133 gangs2 100 N 
24898.0000 M3542 1859153 w205 gangs9 100 N 
24903.0000 M3543 505628 c81 gangs0 100 N 
24911.0000 M3544 1864628 p35 gangs8 100 N 
24918.0000 M3545 1359086 c126 gangs8 100 N 
24927.0000 M3546 1274070 w145 gangs3 100 N 
24935.0000 M3547 1985055 p62 gangs1 100 N 
24941.0000 M3548 289878 p42 gangs4 100 N 
24947.0000 M3549 342523 p44 gangs0 100 N 
24956.0000 M3550 27184 p23 gangs10 100 N 
24964.0000 M3551 628507 p64 gangs3 100 N 
24969.0000 M3552 99233 w161 gangs1 100 N 
24978.0000 M3553 1938268 p21 gangs2 100 N 
24987.0000 M3554 1975678 w155 gangs6 100 N 
24996.0000 M3555 39008 w171 gangs4 100 N 
25002.0000 M3556 5481 w162 gangs3 100 N 
25011.0000 M3557 1893295 p15 gangs11 100 N 
25016.0000 M3558 103028 w144 gangs9 100 N 
25024.0000 M3559 1107836 w159 gangs8 100 N 
25033.0000 M3560 550881 w145 gangs2 100 N 
25042.0000 M3561 1572154 w146 gangs4 100 N 
25048.0000 M3562 1519972 c81 gangs1 100 N 
25056.0000 M3563 598282 c76 gangs5 100 N 
25061.0000 M3564 424978 p8 gangs9 100 N 
25069.0000 M3565 1830239 c134 gangs11 100 N 
25078.0000 M3566 476387 w140 gangs2 100 N 
25083.0000 M3567 1212416 w160 gangs11 100 N 
25088.0000 M3568 129344 p6 gangs4 100 N 
25096.0000 M3569 1186279 w201 gangs6 100 N 
25105.0000 M3570 673846 c89 gangs9 100 N 
25111.0000 M3571 1602789 w191 gangs3 100 N 
25119.0000 M3572 838228 p9 gangs3 100 N 
25125.0000 M3573 219959 c96 gangs7 100 N 
25132.0000 M3574 1080460 w195 gangs5 100 N 
25141.0000 M3575 393877 w170 gangs4 100 N 
25149.0000 M3576 1546589 w175 gangs11 100 N 
25154.0000 M3577 1451427 p3 gangs0 100 N 
25161.0000 M3578 242318 p13 gangs3 100 N 
25166.0000 M3579 1519283 w140 gangs5 100 N 
25172.0000 M3580 1045953 w155 gangs7 100 N 
25179.0000 M3581 1557494 p25 gangs7 100 N 
25186.0000 M3582 1130113 p3 gangs0 100 N 
25191.0000 M3583 575706 c72 gangs9 100 N 
25197.0000 M3584 117992 c118 gangs2 100 N 
25205.0000 M3585 522731 w167 gangs10 100 N 
25211.0000 M3586 1339989 c82 gangs8 100 N 
25216.0000 M3587 880374 w207 gangs6 100 N 
25221.0000 M3588 725648 c138 gangs3 100 N 
25229.0000 M3589 1326970 c135 gangs1 100 N 
25234.0000 M3590 597679 w206 gangs3 100 N 
25242.0000 M3591 1239406 w205 gangs0 100 N 
25247.0000 M3592 714436 w177 gangs9 100 N 
25253.0000 M3593 882082 p1 gangs5 100 N 
25258.0000 M3594 1870521 w198 gangs5 100 N 
25267.0000 M3595 595534 p4 gangs11 100 N 
25272.0000 M3596 969694 c121 gangs8 100 N 
25279.0000 M3597 161887 p56 gangs6 100 N 
25287.0000 M3598 433714 w202 gangs2 100 N 
25295.0000 M3599 460236 w185 gangs4 100 N 
25303.0000 M3600 539588 w196 gangs2 100 N 
25310.0000 M3601 1961584 p69 gangs5 100 N 
25318.0000 M3602 546569 c120 gangs11 100 N 
25324.0000 M3603 1711033 w155 gangs9 100 N 
25329.0000 M3604 1677175 w199 gangs0 100 N 
25338.0000 M3605 1984240 w173 gangs7 100 N 
25345.0000 M3606 60915 w186 gangs8 100 N 
25350.0000 M3607 750497 w164 gangs8 100 N 
25356.0000 M3608 1521351 p27 gangs0 100 N 
25363.0000 M3609 713231 p58 gangs11 100 N 
25372.0000 M3610 65173 p51 gangs8 100 N 
25379.0000 M3611 1235105 p63 gangs5 100 N 
25388.0000 M3612 1630027 p50 gangs0 100 N 
25394.0000 M3613 479220 p52 gangs6 100 N 
25402.0000 M3614 309340 p41 gangs4 100 N 
25410.0000 M3615 1203940 c123 gangs1 100 N 
25416.0000 M3616 14830 p7 gangs1 100 N 
25423.0000 M3617 12664 c127 gangs9 100 N 
25430.0000 M3618 1887041 p33 gangs8 100 N 
25436.0000 M3619 1269266 w166 gangs8 100 N 
25443.0000 M3620 554292 p20 gangs10 100 N 
25448.0000 M3621 595625 c84 gangs8 100 N 
25456.0000 M3622 1219361 p2 gangs0 100 N 
25463.0000 M3623 1072859 p61 gangs4 100 N 
25471.0000 M3624 1102352 c124 gangs2 100 N 
25477.0000 M3625 949082 p58 gangs2 100 N 
25485.0000 M3626 827896 c93 gangs0 100 N 
25491.0000 M3627 900850 w177 gangs8 100 N 
25499.0000 M3628 1806170 p35 gangs0 100 N 
25508.0000 M3629 1918849 w202 gangs4 100 N 
25514.0000 M3630 557006 p45 gangs10 100 N 
25522.0000 M3631 1542428 w157 gangs10 100 N 
25528.0000 M3632 1069738 w178 gangs4 100 N 
25533.0000 M3633 420751 w190 gangs11 100 N 
25538.0000 M3634 714912 w196 gangs2 100 N 
25543.0000 M3635 1873291 p27 gangs8 100 N 
25549.0000 M3636 389587 c88 gangs9 100 N 
25556.0000 M3637 1181610 p9 gangs11 100 N 
25562.0000 M3638 987587 p56 gangs4 100 N 
25568.0000 M3639 304347 w176 gangs8 100 N 
25574.0000 M3640 1002277 w203 gangs2 100 N 
25579.0000 M3641 1100254 p17 gangs8 100 N 
25586.0000 M3642 1732275 c79 gangs8 100 N 
25591.0000 M3643 1760135 c96 gangs7 100 N 
25598.0000 M3644 894429 c78 gangs6 100 N 
25606.0000 M3645 988313 w145 gangs8 100 N 
25611.0000 M3646 176119 w158 gangs5 100 N 
25620.0000 M3647 646970 w167 gangs10 100 N 
25627.0000 M3648 798122 w206 gangs9 100 N 
25634.0000 M3649 311102 w154 gangs5 100 N 
25639.0000 M3650 1666610 c139 gangs9 100 N 
25648.0000 M3651 801985 c128 gangs9 100 N 
25656.0000 M3652 508233 w170 gangs0 100 N 
25662.0000 M3653 145213 c89 gangs0 100 N 
25668.0000 M3654 1937023 c87 gangs9 100 N 
25673.0000 M3655 1498023 p11 gangs4 100 N 
25681.0000 M3656 1930909 w183 gangs7 100 N 
25690.0000 M3657 659157 c126 gangs10 100 N 
25696.0000 M3658 1863930 w185 gangs0 100 N 
25705.0000 M3659 1200497 p3 gangs11 100 N 
25714.0000 M3660 1480318 c111 gangs3 100 N 
25721.0000 M3661 308424 p31 gangs9 100 N 
25728.0000 M3662 988247 c78 gangs9 100 N 
25734.0000 M3663 581168 w147 gangs1 100 N 
25739.0000 M3664 749428 c132 gangs0 100 N 
25746.0000 M3665 241293 c127 gangs3 100 N 
25754.0000 M3666 1605169 w191 gangs6 100 N 
25762.0000 M3667 538518 c79 gangs5 100 N 
25771.0000 M3668 1186937 c135 gangs5 100 N 
25777.0000 M3669 339428 p66 gangs3 100 N 
25786.0000 M3670 288977 p10 gangs6 100 N 
25792.0000 M3671 46304 c102 gangs9 100 N 
25800.0000 M3672 344232 w154 gangs11 100 N 
25807.0000 M3673 1929715 w180 gangs0 100 N 
25813.0000 M3674 1388112 w198 gangs7 100 N 
25821.0000 M3675 1350282 w205 gangs1 100 N 
25828.0000 M3676 1081293 w163 gangs8 100 N 
25834.0000 M3677 1540518 p55 gangs3 100 N 
25842.0000 M3678 341915 w170 gangs4 100 N 
25851.0000 M3679 479801 w170 gangs0 100 N 
25856.0000 M3680 839442 p67 gangs7 100 N 
25862.0000 M3681 1781524 p10 gangs9 100 N 
25867.0000 M3682 1547402 p17 gangs1 100 N 
25873.0000 M3683 1186923 c113 gangs9 100 N 
25878.0000 M3684 1598531 w196 gangs1 100 N 
25886.0000 M3685 741326 p39 gangs7 100 N 
25894.0000 M3686 1677676 c79 gangs5 100 N 
25901.0000 M3687 1726305 c134 gangs4 100 N 
25910.0000 M3688 165751 w200 gangs8 100 N 
25918.0000 M3689 1758384 p0 gangs6 100 N 
25927.0000 M3690 1324179 w156 gangs2 100 N 
25934.0000 M3691 36549 w154 gangs0 100 N 
25942.0000 M3692 314900 c110 gangs9 100 N 
25948.0000 M3693 266746 c83 gangs11 100 N 
25953.0000 M3694 387671 w208 gangs5 100 N 
25960.0000 M3695 855848 p56 gangs10 100 N 
25968.0000 M3696 1290061 w199 gangs9 100 N 
25977.0000 M3697 474753 p62 gangs4 100 N 
25982.0000 M3698 572033 p9 gangs0 100 N 
25987.0000 M3699 1389867 p54 gangs1 100 N 
25994.0000 M3700 1786673 w181 gangs8 100 N 
26001.0000 M3701 1397559 c129 gangs5 100 N 
26010.0000 M3702 510231 w189 gangs4 100 N 
26016.0000 M3703 1239814 w149 gangs2 100 N 
26025.0000 M3704 647427 c102 gangs9 100 N 
26032.0000 M3705 1294379 w190 gangs6 100 N 
26039.0000 M3706 1578542 w194 gangs9 100 N 
26047.0000 M3707 1476093 c70 gangs10 100 N 
26052.0000 M3708 417682 w156 gangs10 100 N 
26059.0000 M3709 520666 w164 gangs1 100 N 
26066.0000 M3710 1629776 c113 gangs1 100 N 
26075.0000 M3711 776094 w200 gangs10 100 N 
26083.0000 M3712 1786484 w186 gangs7 100 N 
26089.0000 M3713 1528347 c134 gangs8 100 N 
26095.0000 M3714 548267 p18 gangs6 100 N 
26102.0000 M3715 1196776 p17 gangs5 100 N 
26108.0000 M3716 282771 c81 gangs11 100 N 
26116.0000 M3717 926192 c126 gangs1 100 N 
26122.0000 M3718 1020348 c93 gangs7 100 N 
26129.0000 M3719 1266431 c123 gangs6 100 N 
26135.0000 M3720 1942148 p35 gangs8 100 N 
26142.0000 M3721 170817 p49 gangs11 100 N 
26151.0000 M3722 877654 w179 gangs9 100 N 
26158.0000 M3723 651683 c86 gangs6 100 N 
26163.0000 M3724 1280336 p11 gangs4 100 N 
26169.0000 M3725 241460 p63 gangs2 100 N 
26177.0000 M3726 1768403 c70 gangs8 100 N 
26184.0000 M3727 74063 p13 gangs10 100 N 
26191.0000 M3728 1100640 w180 gangs2 100 N 
26199.0000 M3729 1578928 c134 gangs6 100 N 
26208.0000 M3730 1782509 c80 gangs1 100 N 
26213.0000 M3731 1950702 c111 gangs7 100 N 
26221.0000 M3732 328450 p63 gangs2 100 N 
26226.0000 M3733 1180399 p7 gangs0 100 N 
26233.0000 M3734 982681 p49 gangs0 100 N 
26239.0000 M3735 1544824 c94 gangs1 100 N 
26244.0000 M3736 365578 c117 gangs0 100 N 
26250.0000 M3737 1836850 c133 gangs10 100 N 
26259.0000 M3738 7385 w188 gangs6 100 N 
26265.0000 M3739 830995 w206 gangs10 100 N 
26274.0000 M3740 19102 w184 gangs3 100 N 
26283.0000 M3741 359727 c127 gangs6 100 N 
26289.0000 M3742 919043 c85 gangs0 100 N 
26296.0000 M3743 853485 p28 gangs7 100 N 
26301.0000 M3744 1242466 p21 gangs2 100 N 
26308.0000 M3745 1407302 p17 gangs6 100 N 
26315.0000 M3746 921211 w171 gangs8 100 N 
26324.0000 M3747 1644142 c89 gangs6 100 N 
26331.0000 M3748 861236 c107 gangs10 100 N 
26338.0000 M3749 445954 w177 gangs3 100 N 
26346.0000 M3750 1364882 c80 gangs5 100 N 
26355.0000 M3751 322131 c126 gangs0 100 N 
26362.0000 M3752 684118 w152 gangs3 100 N 
26368.0000 M3753 1601627 w196 gangs3 100 N 
26377.0000 M3754 1637841 w204 gangs6 100 N 
26382.0000 M3755 272142 w153 gangs6 100 N 
26391.0000 M3756 1036886 c129 gangs1 100 N 
26398.0000 M3757 1562337 c132 gangs9 100 N 
26406.0000 M3758 1496478 w141 gangs8 100 N 
26414.0000 M3759 1645658 p59 gangs11 100 N 
26421.0000 M3760 441018 p54 gangs3 100 N 
26427.0000 M3761 1248964 c100 gangs1 100 N 
26436.0000 M3762 340497 w168 gangs8 100 N 
26443.0000 M3763 162795 w157 gangs0 100 N 
26448.0000 M3764 1698965 c122 gangs6 100 N 
26456.0000 M3765 382615 w174 gangs9 100 N 
26463.0000 M3766 1938075 p4 gangs5 100 N 
26472.0000 M3767 1276251 w142 gangs8 100 N 
26481.0000 M3768 90808 p12 gangs4 100 N 
26489.0000 M3769 633076 p42 gangs4 100 N 
26498.0000 M3770 203052 w147 gangs3 100 N 
26505.0000 M3771 1277544 w187 gangs2 100 N 
26514.0000 M3772 509703 w143 gangs5 100 N 
26522.0000 M3773 1086921 p45 gangs9 100 N 
26530.0000 M3774 1155472 w200 gangs10 100 N 
26537.0000 M3775 1861025 p3 gangs9 100 N 
26546.0000 M3776 262513 w161 gangs7 100 N 
26555.0000 M3777 1578473 c102 gangs7 100 N 
26560.0000 M3778 564125 p2 gangs6 100 N 
26566.0000 M3779 1985768 c103 gangs11 100 N 
26571.0000 M3780 850915 p7 gangs5 100 N 
26577.0000 M3781 1664486 w184 gangs0 100 N 
26582.0000 M3782 1619402 w184 gangs10 100 N 
26587.0000 M3783 913426 w183 gangs4 100 N 
26594.0000 M3784 699090 c115 gangs9 100 N 
26603.0000 M3785 277402 c95 gangs0 100 N 
26608.0000 M3786 153399 c115 gangs8 100 N 
26613.0000 M3787 1476451 c70 gangs2 100 N 
26622.0000 M3788 1437418 w190 gangs0 100 N 
26629.0000 M3789 56934 w184 gangs5 100 N 
26634.0000 M3790 1957780 p44 gangs8 100 N 
26642.0000 M3791 1400389 w208 gangs2 100 N 
26651.0000 M3792 1028151 p64 gangs4 100 N 
26656.0000 M3793 1733794 c111 gangs1 100 N 
26664.0000 M3794 1064545 p33 gangs10 100 N 
26670.0000 M3795 76143 c124 gangs2 100 N 
26675.0000 M3796 1913551 c107 gangs10 100 N 
26684.0000 M3797 142916 c80 gangs8 100 N 
26692.0000 M3798 1222122 c128 gangs11 100 N 
26701.0000 M3799 949043 p11 gangs1 100 N 
26709.0000 M3800 1390370 w153 gangs10 100 N 
26718.0000 M3801 1702101 p38 gangs0 100 N 
26727.0000 M3802 1425141 c137 gangs8 100 N 
26734.0000 M3803 1186849 w157 gangs5 100 N 
26739.0000 M3804 1630936 w162 gangs2 100 N 
26745.0000 M3805 224685 c131 gangs7 100 N 
26751.0000 M3806 1209873 w143 gangs9 100 N 
26759.0000 M3807 275496 p27 gangs2 100 N 
26766.0000 M3808 371461 w157 gangs10 100 N 
26772.0000 M3809 362240 c90 gangs7 100 N 
26779.0000 M3810 1638164 c126 gangs8 100 N 
26784.0000 M3811 1645907 w169 gangs9 100 N 
26793.0000 M3812 1602466 p59 gangs6 100 N 
26798.0000 M3813 1056001 p25 gangs1 100 N 
26803.0000 M3814 959577 p24 gangs10 100 N 
26812.0000 M3815 387752 w193 gangs0 100 N 
26818.0000 M3816 13899 w197 gangs7 100 N 
26825.0000 M3817 1423578 c122 gangs9 100 N 
26832.0000 M3818 1594339 w191 gangs8 100 N 
26839.0000 M3819 1401604 w195 gangs1 100 N 
26847.0000 M3820 342424 c139 gangs9 100 N 
26852.0000 M3821 1600518 c110 gangs10 100 N 
26860.0000 M3822 1926546 p66 gangs11 100 N 
26866.0000 M3823 1162996 p47 gangs7 100 N 
26872.0000 M3824 1838619 p58 gangs10 100 N 
26881.0000 M3825 107111 p40 gangs3 100 N 
26886.0000 M3826 1287193 c117 gangs2 100 N 
26892.0000 M3827 696373 w174 gangs4 100 N 
26901.0000 M3828 1209797 w156 gangs0 100 N 
26908.0000 M3829 1573985 w186 gangs8 100 N 
26913.0000 M3830 1467354 c82 gangs9 100 N 
26919.0000 M3831 1550636 w179 gangs9 100 N 
26925.0000 M3832 1753196 p37 gangs1 100 N 
26934.0000 M3833 113457 c85 gangs2 100 N 
26943.0000 M3834 921590 c80 gangs4 100 N 
26951.0000 M3835 539216 c127 gangs7 100 N 
26960.0000 M3836 75956 c101 gangs11 100 N 
26965.0000 M3837 277879 p17 gangs11 100 N 
26971.0000 M3838 635052 w192 gangs2 100 N 
26978.0000 M3839 1743460 c119 gangs0 100 N 
26984.0000 M3840 59657 p65 gangs3 100 N 
26992.0000 M3841 74327 c97 gangs7 100 N 
26999.0000 M3842 1049389 c132 gangs11 100 N 
27006.0000 M3843 1804521 c119 gangs11 100 N 
27013.0000 M3844 500551 c99 gangs3 100 N 
27022.0000 M3845 1349854 p18 gangs10 100 N 
27030.0000 M3846 293114 c90 gangs9 100 N 
27035.0000 M3847 975745 c124 gangs9 100 N 
27044.0000 M3848 860590 p21 gangs8 100 N 
27052.0000 M3849 787311 w148 gangs2 100 N 
27059.0000 M3850 751035 c101 gangs5 100 N 
27068.0000 M3851 785327 c127 gangs8 100 N 
27077.0000 M3852 1033853 w180 gangs7 100 N 
27082.0000 M3853 1551174 c126 gangs11 100 N 
27088.0000 M3854 1391596 w185 gangs7 100 N 
27093.0000 M3855 934394 p31 gangs10 100 N 
27102.0000 M3856 1781937 c84 gangs0 100 N 
27110.0000 M3857 693357 p4 gangs1 100 N 
27119.0000 M3858 902477 c133 gangs9 100 N 
27124.0000 M3859 488202 w198 gangs11 100 N 
27133.0000 M3860 788809 p3 gangs1 100 N 
27138.0000 M3861 1538499 c117 gangs11 100 N 
27144.0000 M3862 1116342 p42 gangs1 100 N 
27149.0000 M3863 441937 p51 gangs4 100 N 
27156.0000 M3864 967289 p12 gangs9 100 N 
27164.0000 M3865 357796 w203 gangs7 100 N 
27173.0000 M3866 124589 p21 gangs7 100 N 
27180.0000 M3867 677187 w205 gangs9 100 N 
27187.0000 M3868 1406178 w196 gangs0 100 N 
27193.0000 M3869 870026 c85 gangs6 100 N 
27200.0000 M3870 1141381 w187 gangs9 100 N 
27209.0000 M3871 851170 c136 gangs1 100 N 
27217.0000 M3872 1284650 w151 gangs3 100 N 
27222.0000 M3873 1584481 p11 gangs6 100 N 
27228.0000 M3874 742717 p19 gangs7 100 N 
27237.0000 M3875 1915568 c115 gangs9 100 N 
27245.0000 M3876 1599189 c97 gangs1 100 N 
27253.0000 M3877 541145 c103 gangs10 100 N 
27262.0000 M3878 1816057 w205 gangs10 100 N 
27270.0000 M3879 1373096 w153 gangs11 100 N 
27275.0000 M3880 1555727 p57 gangs5 100 N 
27284.0000 M3881 573965 p69 gangs11 100 N 
27292.0000 M3882 1370585 p11 gangs4 100 N 
27301.0000 M3883 1416751 w161 gangs10 100 N 
27306.0000 M3884 941187 w153 gangs11 100 N 
27312.0000 M3885 685121 p21 gangs9 100 N 
27318.0000 M3886 579541 w208 gangs11 100 N 
27326.0000 M3887 303516 c126 gangs7 100 N 
27333.0000 M3888 176357 w185 gangs2 100 N 
27339.0000 M3889 1483546 c78 gangs1 100 N 
27348.0000 M3890 46785 c97 gangs11 100 N 
27356.0000 M3891 1739056 w140 gangs9 100 N 
27363.0000 M3892 1530409 p7 gangs1 100 N 
27369.0000 M3893 1624014 w204 gangs2 100 N 
27375.0000 M3894 550714 w162 gangs10 100 N 
27380.0000 M3895 1359760 c127 gangs10 100 N 
27387.0000 M3896 1819118 p0 gangs6 100 N 
27396.0000 M3897 1193810 w166 gangs10 100 N 
27401.0000 M3898 595564 w140 gangs7 100 N 
27407.0000 M3899 930606 c74 gangs10 100 N 
27416.0000 M3900 864499 p64 gangs8 100 N 
27425.0000 M3901 1660683 c130 gangs0 100 N 
27433.0000 M3902 1621615 p16 gangs6 100 N 
27438.0000 M3903 1129677 p48 gangs11 100 N 
27445.0000 M3904 561684 p59 gangs9 100 N 
27450.0000 M3905 1935076 p36 gangs4 100 N 
27459.0000 M3906 930950 c90 gangs7 100 N 
27464.0000 M3907 351892 c112 gangs8 100 N 
27469.0000 M3908 1527240 p40 gangs7 100 N 
27478.0000 M3909 543247 p10 gangs7 100 N 
27485.0000 M3910 1496483 w170 gangs11 100 N 
27490.0000 M3911 558674 c134 gangs6 100 N 
27495.0000 M3912 1261393 p26 gangs4 100 N 
27502.0000 M3913 1247689 p22 gangs8 100 N 
27507.0000 M3914 1578722 p38 gangs1 100 N 
27512.0000 M3915 1478161 p2 gangs0 100 N 
27519.0000 M3916 1824992 p47 gangs1 100 N 
27524.0000 M3917 1901396 c120 gangs4 100 N 
27532.0000 M3918 869777 p27 gangs11 100 N 
27537.0000 M3919 1273918 w170 gangs1 100 N 
27542.0000 M3920 1029645 p45 gangs1 100 N 
27547.0000 M3921 832160 w196 gangs2 100 N 
27553.0000 M3922 148408 c131 gangs7 100 N 
27561.0000 M3923 1042525 w167 gangs6 100 N 
27566.0000 M3924 260424 w208 gangs7 100 N 
